,012025_COL_SAN_T5_568_OFAV_S1,012025_COL_SAN_T5_569_DLAB_S2,012025_COL_SAN_T5_570_DLAB_S3,012025_COL_SAN_T5_571_DLAB_S4,012025_COL_SAN_T5_572_OFAV_S5,012025_COL_SAN_T5_573_PSTR_S6,012025_COL_SAN_T5_574_MCAV_S7,012025_COL_SAN_T5_575_DLAB_S8,012025_COL_SAN_T5_576_PSTR_S9,012025_COL_SAN_T5_577_PSTR_S10,012025_COL_SAN_T5_578_MCAV_S11,012025_COL_SAN_T5_579_DLAB_S12,012025_COL_SAN_T5_580_OFAV_S13,012025_COL_SAN_T5_581_MCAV_S14,012025_COL_SAN_T5_582_PSTR_S15,012025_COL_SAN_T5_583_MCAV_S16,012025_COL_SAN_T5_584_OFAV_S17,012025_COL_SAN_T5_585_OFAV_S18,012025_COL_SAN_T5_586_DLAB_S19,012025_COL_SAN_T5_587_PSTR_S20,012025_COL_SAN_T5_588_MCAV_S21,012025_COL_SAN_T5_589_MCAV_S22,012025_COL_SAN_T5_590_PSTR_S23,012025_COL_SAN_T5_591_MCAV_S24,012025_COL_SAN_T5_592_PSTR_S25,012025_COL_SAN_T5_593_MCAV_S26,012025_COL_SAN_T5_594_MCAV_S27,012025_COL_SAN_T5_595_MCAV_S28,012025_COL_SAN_T5_596_OFAV_S29,032024_COL_SAN_T5_128_MCAV_S1,032024_COL_SAN_T5_129_MCAV_S2,032024_COL_SAN_T5_130_MCAV_S37,032024_COL_SAN_T5_131_MCAV_S3,032024_COL_SAN_T5_132_MCAV_S4,032024_COL_SAN_T5_133_MCAV_S5,032024_COL_SAN_T5_134_MCAV_S6,032024_COL_SAN_T5_136_MCAV_S7,032024_COL_SAN_T5_139_OFAV_S17,032024_COL_SAN_T5_140_OFAV_S18c,032024_COL_SAN_T5_141_OFAV_S19,032024_COL_SAN_T5_143_DLAB_S40,032024_COL_SAN_T5_144_PSTR_S9,032024_COL_SAN_T5_146_DLAB_S12,032024_COL_SAN_T5_147_PSTR_S10,032024_COL_SAN_T5_148_DLAB_S13,032024_COL_SAN_T5_149_DLAB_S14,032024_COL_SAN_T5_150_MCAV_S8,032024_COL_SAN_T5_154_PSTR_S38,032024_COL_SAN_T5_158_DLAB_S15,032024_COL_SAN_T5_159_DLAB_S16,032024_COL_SAN_T5_160_DLAB_S41,032024_COL_SAN_T5_161_DLAB_S42,032024_COL_SAN_T5_162_PSTR_S39,032024_COL_SAN_T5_163_PSTR_S11c,032024_COL_SAN_T5_166_OFAV_S20,032024_COL_SAN_T5_167_OFAV_S21,Sum
31977,704.5519930014502,485.2986168989418,1694.7731519187469,725.6301051509931,685.9396658902211,340.02738901935726,1432.8527989849713,257.9049245974742,526.9154087154657,443.59776013514545,1742.357584046974,296.15513378486264,578.37780246876,3508.128910647433,762.3341877979561,1219.7501951600314,939.7944199706313,560.0617999227501,876.8644787680054,557.2688416382622,1670.4838356122966,666.4691943127963,717.5592389495301,1593.2939576610038,483.4537046946676,641.1726989841236,1908.3969465648854,661.449450917263,481.4057046576002,764.5812884227928,819.6525628068723,941.1616081862111,896.5188364329995,597.873387066258,723.2708041614109,827.2646369436333,859.996912831595,744.336569579288,928.7626951004752,1091.3395730827567,607.3751214318869,583.8279653595407,675.626764471684,588.8964618383136,478.24007651841225,580.1235179657001,428.08879564352156,927.1663258830995,698.365004284088,746.5061774832905,686.0116994821358,475.2491206113529,663.3957040334842,510.1585317637456,771.2832485616609,937.1812894511976,46714.52458027001
191412,698.6807263931048,327.04906791015645,428.18473626215683,238.608097639741,719.2839552043291,265.29609472938864,196.88053726511058,291.1829793842451,430.0769011677585,346.37085380415465,226.50648592610662,550.0023913147448,451.54056508526,0.0,437.16794655712175,263.46604215456676,558.0029368575624,617.9992275009656,840.3284588193385,294.8655521289834,204.08626045942086,246.84044233807265,433.06946042539863,304.4510747122937,273.09598585805657,264.7043252686749,210.2471212317247,278.92446725426754,700.2264795019639,160.14878338585524,159.15583743822765,277.9269178536462,324.272770624702,0.0,306.6668209644382,238.15194093831863,110.25601446558909,485.43689320388347,452.31949436711454,443.93474159298586,419.2958934884901,314.36890442436805,506.7200733537629,433.45171049012924,499.03312332356063,737.2403040814106,505.2219119756876,264.401043502785,745.313912135119,451.37582824571047,460.4480700328465,500.13747854860577,364.29243863110406,440.01173364623054,583.6738097223381,633.9755781581631,21914.37120174974
2810281,692.8094597847594,0.0,0.0,52.29766523610762,376.31412225921855,121.43835322119904,437.512305033579,51.30366779627175,281.9709484477357,300.7957414615027,200.371122165402,58.86313218084226,410.95264912254,523.6013299473781,251.10059740264433,165.88602654176424,487.51835535976505,617.9992275009656,127.87606982033414,292.16036357734134,249.43876278373662,181.0163243812533,164.70460861923402,365.3412896547525,280.4769584488148,276.46896194728265,194.0742657523612,589.7260164804513,344.64272037987286,304.799297411789,580.9188066495309,246.34431355209549,267.0481640438722,385.96889544783744,289.30832166456435,350.9607550669959,341.7936448433262,275.0809061488673,349.7937423105686,462.43202249269353,236.3931580572969,314.36890442436805,567.0438916101633,278.006959141945,311.8957020772254,410.9208252257043,134.9829535812906,162.1659733483748,575.1241211751311,474.5233066172854,313.17925411140976,196.73654369447524,170.64224756930665,263.5819080779352,343.95063787209205,509.93687808373994,17214.563179606994
338190,686.938193176414,2716.6172576408158,365.3044603075744,408.5755096570907,785.972533832545,747.3129428996864,1848.4894887668715,300.88907869705326,1392.7655938479065,1412.8284826222095,914.7377316246614,570.2365930019095,547.9368654967201,1012.2959045649309,1210.3410090631057,1327.088212334114,475.77092511013217,733.8740826573967,1064.1115810049232,1520.3159660228318,544.230027891789,1176.6061084781463,1104.5574801807372,1451.2167894619336,2269.6490716581725,982.3471626637489,1277.6555828697115,1713.3931559905006,672.8738826464185,743.9169292762308,708.243476600113,1092.7581088336544,877.4439675727228,1271.4269497105233,549.6858111626723,1416.377332948948,1323.0721735870693,533.9805825242719,554.8452464236606,443.93474159298586,1033.5730049366484,1137.7160350596178,1725.2612021330501,1342.205641448745,1377.5393508410787,1643.683300902817,489.7952887092544,1124.5857716985124,1748.8468174509092,1776.5689650183733,1109.1765249779096,922.0544035801311,933.7390400702509,1266.8936872133015,646.2102893354457,633.9755781581631,59662.44189593711
85017,663.4531267430323,1007.5221285619335,401.2360465673358,294.17436695310533,352.49677274914137,652.0305426799763,645.3306499245291,3420.7067149568215,378.8094559954429,641.0899136199704,1115.1088537900632,564.7181743599554,522.5694180200201,715.5884842614167,260.13299299266754,1288.056206088993,164.4640234948605,534.3118321102098,356.2261944995022,151.49055889195478,1466.3975751528758,756.9773565034228,515.997654974943,1136.6173455925632,531.4300265345965,1141.1697578249539,1059.322033898305,1338.837442820484,492.3467433998183,495.94461951748724,1002.6817758608341,846.4137952815589,1010.968049594659,567.6013168350551,908.4281300267321,626.715634048207,617.433681007299,582.5242718446602,180.9277977468458,1035.8477303836337,997.3375573512234,149.69947829731814,349.87814588712206,669.6081596537169,374.2748424926705,169.2026927399959,1504.095768477238,253.82500176267362,258.21899318067113,179.39295737970545,443.6706099911639,196.73654369447524,425.6469546110795,484.6506051755583,562.8283165179688,592.6293448000221,38055.79516812246
1890438,651.7105935263414,664.6481057528986,2329.564509174532,1072.1021373402061,886.0054017748688,414.7586833093259,1071.9051473322688,1139.7733764469021,874.3947593278268,899.3488835616646,2082.1173129361337,1740.1413450961493,578.37780246876,881.3955720780864,729.8175636738727,2829.8204527712724,1063.1424375917768,585.8117677352903,1397.5027630365087,876.481090732024,1141.3713084952797,921.5376513954712,1051.5755781074174,1451.2167894619336,933.6930327309229,3923.5063323156924,881.4206236253073,1697.4546150045423,497.8172627709274,7516.660639561916,1177.7531970428845,966.4276916274515,1297.091082498808,5131.115904188898,8818.117644335922,1140.6224539677366,1091.534543209332,679.6116504854369,1043.3503003401443,684.3993932891865,909.3371846437624,913.1668176136407,1164.2496923485269,932.6685080891057,1413.9271827500884,997.0872965035472,1554.2322940931458,1064.6548685045477,1267.6205119778401,1168.9476577645323,999.1909535935456,1181.6044220686254,663.3957040334842,799.2483664298682,510.71458350704575,551.2831114418809,80906.4265554851
85026,628.2255270929597,1186.8716174158903,589.8768744310833,660.2580236058586,757.3917144204524,758.5226370431816,2318.815216677969,1411.5441572055308,452.8624323554543,786.9302731164565,583.6897906557363,877.4285640706798,532.7163970106999,436.33444162281506,641.3000868916456,448.8680718188915,464.0234948604992,637.3117033603708,981.9055361204228,411.18865984959155,1005.3138015223324,534.8209583991575,839.6479698141372,1085.8754998071809,557.2634306022504,952.9355709672295,533.7042308189934,765.049967325991,547.0519371109093,351.29410549155347,1695.0096687171244,694.8172946341156,267.0481640438722,507.0571763726492,480.2518139631768,601.6470086862787,639.4848839004168,647.2491909385113,536.7524666489759,573.4157078909401,1052.5534774813948,366.7637218284294,446.39625509736265,956.5830852195955,790.1357785956376,362.5771987285626,1164.7100566157073,659.2399351336106,551.6496672496156,596.0475680680536,611.4452104079905,511.9890775663453,782.2700787446867,556.9230638420889,844.2424747769533,551.2831114418809,40186.5658280799
3118656,622.3542604846143,263.74924831464233,137.7377473290854,111.13253862672869,500.1643397116195,254.08640058589333,929.7136481963555,98.44757874419714,766.1634861862717,613.7448462143792,409.4540322510389,143.478884690803,446.46707558992,846.4888167482612,572.6538804074695,526.9320843091335,481.6446402349486,366.93704132869834,379.06120696741897,925.1744846615809,294.79126510805236,872.1695629278568,586.2562642460848,466.8249812255171,557.2634306022504,441.1738754477915,760.1242075300814,788.9577788049281,377.46583660652743,232.47404039882213,509.2986798023284,429.52341850108957,362.42250834525515,560.0332992772543,289.30832166456435,651.7842594101353,595.3824781141811,388.3495145631068,349.7937423105686,480.9293033924013,398.5899234396757,958.076661102836,796.2744009844847,553.0245961425787,649.7827126608862,882.2711835728358,208.25941409684833,564.055559472608,727.7080716909824,804.3748734122277,702.7891595238184,360.28861013927997,301.0205940267544,610.0645775674791,500.2918369048612,537.501033655834,28944.286218255842
3071002,622.3542604846143,300.6741430786922,218.58381641354862,183.04182832637665,881.2419318728535,394.2075773795845,415.6366897819001,217.69394173012606,1139.2765593847907,1078.610992109429,574.9780027355014,266.7235676944415,1207.4904998909199,453.78781928772764,933.9497040083965,761.1241217798595,1174.7430249632894,1609.3729882837647,707.885386505421,1382.3513498890873,763.4337891259817,567.7330173775671,1012.4150417923547,740.8309484665815,1014.8837312292641,664.7019723413391,776.2970630094449,701.2958033821584,1143.3385485618005,826.5743658624788,318.3116748764553,492.68862710419097,515.0214592274679,499.4891588148484,642.2644740953328,764.5930735388124,617.433681007299,1229.7734627831717,1381.0821894675898,1627.7607191742813,978.3570848064768,1482.0248351434495,1538.2573655382091,1061.2093601654888,1263.177593412763,1383.8363084806808,239.11266062971475,736.7975745610943,1502.3650512329957,1550.881050895518,1139.0031206075678,699.2443420466288,686.4036475259751,1047.950650664694,1125.6566330359376,923.3992116651507,48181.327497251106
1759442,622.3542604846143,279.57420321352083,95.81756335936377,150.3557875538094,357.2602426511568,289.58376537362847,437.512305033579,174.70978763054705,190.8288236969524,404.0993294381804,182.94754632493226,147.15783045210566,451.54056508526,174.53377664912603,585.2992342335019,468.384074941452,287.81204111600584,617.9992275009656,283.1541546021684,324.6226261970459,340.14376743236807,271.52448657187995,669.1844587956293,639.3472568958168,387.5010610148099,264.7043252686749,347.7163928063139,454.24841809980717,404.8184334620729,206.6435914656197,342.1850504921894,410.5738559201592,324.272770624702,181.63242138721762,283.5221552312731,325.89212970506765,308.7168405036495,533.9805825242719,319.639109352761,591.9129887906478,322.6680332606899,441.6134609770885,494.65530970248295,385.62255622914944,571.8087871415798,416.963778537847,200.5461024636317,497.0739617852359,416.67155717790115,445.58895865281676,449.2630966717248,242.95777986365923,421.81229736233104,191.3094494114046,448.17810389393816,537.501033655834,20617.941508670163
2603322,616.4829938762689,311.22411301127795,53.89737938964212,183.04182832637665,600.1972076539435,287.71548301637927,240.63176776846848,124.79270545039074,843.064653944745,905.4255652073516,148.1003946439928,145.31835757145433,674.77410288022,375.24761979562095,791.2378536860303,458.62607338017176,646.1086637298091,1062.1861722672847,301.42216457650187,1095.60136341503,143.61625736033318,263.2964718272775,594.3187276050683,345.0445513405996,701.1923961220369,170.58723183981272,347.7163928063139,342.67863119810016,798.6958281819276,289.30102805186755,254.6493399011642,448.47298108202006,286.12303290414883,423.8089832368411,324.0253202643121,526.4411326004938,352.81924628988514,679.6116504854369,989.0719610160905,869.3722022862639,445.17835604950795,1429.6300177393882,814.3715464614048,729.3946024799417,1070.8419104651405,574.0805646535574,115.69967449824908,578.1569484594232,1103.2993344992312,983.7678307919331,559.248668056089,703.9849816537247,460.1588698498157,775.8661003906965,792.1287417660302,813.1425893767745,30964.89056718187
89374,610.6117272679236,601.3482861573845,218.58381641354862,153.62439163106612,490.63739990758864,212.9841887264106,623.4550346728502,219.08052734624152,623.7539162631729,671.473321848405,243.93006176657633,362.3761574883101,659.5536343941999,191.9871543140386,560.008526581437,312.25604996096797,511.01321585903077,392.68700914123855,580.0093166850869,576.2051614997565,196.5275100720349,337.3486045286993,512.5423135353788,274.0059672410644,815.5974712787904,299.9982353044982,388.1485315047224,167.3546803525605,399.3479140909638,392.6228237846774,262.6071317730756,189.49562580930422,286.12303290414883,340.56079010103304,329.8114866976034,300.82350434313935,319.7424419502084,582.5242718446602,470.4122741417991,739.8912359883097,610.8261164400225,890.7118958690429,856.5982192408851,541.0673075773337,738.1531615827668,827.8846037635512,389.5222374774385,669.815976873722,780.5255930233924,949.0466132345708,605.8527237274297,417.17628542442947,320.1938802704967,661.0804307438536,375.21887767864587,813.1425893767745,26867.881257476256
33925,610.6117272679236,485.2986168989418,83.8403679394433,218.99647317620065,719.2839552043291,326.94941251861275,601.5794194211712,174.70978763054705,1241.8114497294218,726.1634566595874,487.86012353315266,112.20784571973056,689.99457136624,506.14795228246544,776.7860207419932,848.9461358313818,740.0881057268722,701.6866228917214,187.24710223691784,1057.7287236920413,453.5250232431574,724.0652975250132,529.8190207332003,578.457041953358,1029.6456764107807,382.35069205475264,816.7292017078536,589.7260164804513,667.4033632753094,568.2698765304541,549.0876391618854,675.8677320531851,534.0963280877444,582.7373519506565,358.7423188640598,915.0048257103822,826.9201084919182,663.4304207119741,663.401925071768,573.4157078909401,434.82537102510076,1010.4714785068975,735.9505827280844,585.9071396970023,831.7218722059343,972.9154832549764,269.9659071625812,373.6868081506028,1109.16794798061,931.6860044558896,553.656181375528,325.9189729878355,488.91879921542915,937.4163021158824,635.787542733261,482.37272251164586,34661.00255448481
213483,604.740460659578,801.7977148765126,323.3842763378527,323.59180364841586,533.5086290257275,526.8556247442789,2340.690831929648,334.1671334838241,1318.7126174878952,1297.3715313541582,1707.5104323660344,811.2075403672324,761.0234243010001,1631.8908116693283,1353.052859385472,2312.6463700234194,828.193832599119,663.061671172911,1214.8226632931742,1817.886706703457,1027.9900526844901,2032.3196419167982,1493.8592823716542,1978.9319856299094,1099.7649160229844,1564.6966782548338,2482.5333160822875,2127.7952216254125,618.1686889353275,1017.7196879681768,1424.4447450721375,1282.2537346429585,1793.037672865999,1475.7634237711432,1284.5289481906657,1253.431268096414,1863.326644468456,841.4239482200647,759.8967505367525,721.393955088602,810.9838269118943,1264.9605916123382,1333.1563834664478,1141.921057980892,1159.212359387021,1262.9772422378267,914.0274285361677,1582.8809137700064,1338.0438737543866,1354.1274847371315,986.14181800557,1067.8290714983266,851.293909222159,1120.2231093312246,760.8605019594764,826.9246671628215,67424.96173744781
34365,598.8691940512327,142.42459408990683,59.88597709960236,75.1778937769047,657.3588464781285,186.8282357249216,514.0769584144554,58.23659587684901,484.19253773853603,401.06098861533695,574.9780027355014,82.77627962930943,451.54056508526,584.6881517745721,368.52174007294565,409.8360655737705,317.1806167400881,656.6241792197759,296.85516208291847,635.7193096358816,423.2900216936136,921.5376513954712,439.9801433045273,537.8635653250523,298.9293899257105,288.23359862589047,533.7042308189934,525.9718525366188,454.05310780205474,366.7923748514749,445.63634482703736,360.04168903767805,801.1444921316165,628.1454572974609,312.4529873977295,701.9215101339918,584.3568766676223,420.7119741100324,325.6700359443225,536.4211460915245,222.58917802475398,598.7979131892725,446.39625509736265,367.68662338128206,519.826170128709,519.6939848442731,293.105842062231,398.36423887752943,422.5401706592801,503.45765458175407,400.7948787735304,196.73654369447524,228.1621063005336,457.0170180383554,479.446343700492,702.8859670883983,24221.191232776553
2897348,592.9979274428873,179.34948885395679,104.80045992430412,134.01276716752577,285.80819412092546,141.9894591509404,328.1342287751843,106.76709244088985,472.7997721446881,404.0993294381804,287.4890013677507,185.78676094578336,487.05499155264,331.61417563333947,401.03836419702907,497.65807962529277,540.381791483113,366.93704132869834,351.65919200591884,497.7546935021371,287.23251472066636,444.3127962085308,449.1943871433656,355.192920497676,313.6913351072271,723.525155734378,840.9884849268988,533.941123029598,503.2877821420365,232.47404039882213,326.26946674836665,663.2346903325648,495.9465903671913,348.12880765883375,376.10081816393364,363.49506774796004,341.7936448433262,533.9805825242719,500.56690709960685,480.9293033924013,350.2759933257757,538.9181218703453,699.7562917742441,370.67594552259334,551.0157403364315,513.6510315321303,169.69285593076532,373.6868081506028,487.09491895444785,515.0313937675414,372.83244537072596,394.65824729072443,256.9220356661471,486.77626572457393,500.2918369048612,633.9755781581631,23027.674740168914
213422,592.9979274428873,833.4476246742696,353.32726488765394,310.51738733938896,485.87393000557324,562.3529895320139,907.8380329446766,822.2452703564635,632.2984904585588,996.5757898926554,653.3840940176152,680.6049658409886,502.27546003866,863.9421944131739,859.8840601702065,400.07806401249024,270.1908957415565,360.4995493755633,730.7203989733378,554.5636530866202,1073.342555008806,724.0652975250132,1070.0040657850939,1238.1010371633279,734.4067727804493,864.7007958776713,849.0749126665804,1059.9129755662166,530.6403789975819,697.4221211964665,732.1168522158472,574.8033982882229,877.4439675727228,552.4652817194535,648.0506405286242,889.9362003484539,1102.560144655891,647.2491909385113,313.60818276119943,517.9238651918168,738.5129317410442,516.4632001257476,675.626764471684,1168.8249572526934,868.109704114944,688.896677584269,906.3141169029511,722.6961855742791,715.9708447282245,682.8506119614594,648.7284549450632,643.5418266632535,657.6437181603616,661.0804307438536,760.8605019594764,565.065189227928,39692.632796149526
