taxonomy_id,name,taxonomy_lvl
2149,Mesoplasma entomophilum,S
3239302,Leptotrichia rugosa,S
2738983,Pectobacterium sp. PL64,S
76761,Pseudomonas veronii,S
2976236,Vibrio sp. STUT-A11,S
2576891,Nibricoccus aquaticus,S
759620,Weissella ceti,S
1387555,Caldicellulosiruptor morganii,S
29553,Mycoplasmopsis bovirhinis,S
913107,Pelolinea submarina,S
754075,Vibrio phage 11895-B1,S
95619,Pseudomonas sp. M1,S
2724896,Marinicellulosiphila megalodicopiae,S
549298,Francisella halioticida,S
84590,Taylorella asinigenitalis,S
1735038,Oryzomicrobium terrae,S
1292,Staphylococcus warneri,S
3019892,Pantoea sp. S18,S
2708110,Mesoflavibacter profundi,S
2853439,Sphingobacterium sp. E70,S
3376061,Olivibacter sp. EAT-5,S
2552947,Candidatus Magnetomonas plexicatena,S
1925020,Bacillus swezeyi,S
265426,Pontibacillus chungwhensis,S
2763670,Wujia chipingensis,S
3457577,Mycobacterium sp. Dal123C01,S
2057246,Acidipropionibacterium virtanenii,S
53635,Acidimicrobium ferrooxidans,S
171282,Mycoplasmopsis columboralis,S
1510225,Halovenus salina,S
3060550,Phabiovirus phabio,S
342950,Parashewanella spongiae,S
652764,Azospirillum sp. TSH100,S
3395267,Ekhidna sp. To15,S
1642647,Proteiniphilum saccharofermentans,S
316277,Syntrophus aciditrophicus,S
1215089,Planococcus halocryophilus,S
361101,Streptococcus pseudoporcinus,S
28187,Acetohalobium arabaticum,S
1169025,Streptomyces pratensis,S
59505,Actinotignum schaalii,S
3050310,Roseolovirus macacinebeta9,S
1714845,Alteromonas sp. BL110,S
226910,Pseudomonas batumici,S
2597518,Venatorbacter sp. C2-1,S
2732593,Wolbachia endosymbiont of Ctenocephalides felis wCfeT,S
3139392,Chryseobacterium sp. Chry.R1,S
285983,Mesobacillus subterraneus,S
1285901,Tessaracoccus defluvii,S
585423,Synechococcus sp. KORDI-49,S
2898,Cryptomonas paramaecium,S
1780507,Myotis gammaherpesvirus 8,S
357233,Siccibacter turicensis,S
3061286,Dickeya ananatis,S
2992242,Prosthecochloris sp. SCSIO W1101,S
373540,Borreliella lanei,S
2908839,Paenibacillus hexagrammi,S
3075197,Streptomyces sp. ITFR-6,S
3240062,Streptomyces sp. CA-251247,S
2487892,Corynebacterium urogenitale,S
3341830,Aeromicrobium sp. CTD01-1L150,S
2734122,Neptunevirus srim50,S
3047764,Betabaculovirus alterclanastomosis,S
2485124,Pectobacterium polonicum,S
2204145,Pectobacterium aquaticum,S
1395624,Francisella sp. LA112445,S
252514,Microbulbifer thermotolerans,S
160453,Enterococcus gilvus,S
1981510,Monoglobus pectinilyticus,S
717609,Caldicellulosiruptor obsidiansis,S
2998080,Kitasatospora sp. YST-16,S
1436133,Actinacidiphila bryophytorum,S
1727,Corynebacterium variabile,S
2026885,Candidatus Bipolaricaulis anaerobius,S
1586232,Natribaculum luteum,S
107637,Methylomonas sp. LW13,S
359370,Microbulbifer sp. A4B17,S
1933904,Bartonella sp. WD16.2,S
2691918,Campylobacter bilis,S
33075,Acidobacterium capsulatum,S
2847778,Atribacter laminatus,S
3025665,Paenibacillus sp. KACC 21273,S
307249,uncultured Sporomusa sp.,S
1796635,Longicatena caecimuris,S
2721173,Streptomyces sp. DSM 40868,S
1932,Streptomyces tendae,S
3079930,Scrofimicrobium appendicitidis,S
82135,Fannyhessea vaginae,S
1400864,Synechococcus sp. BIOS-E4-1,S
3116481,Enterobacter sp. ECC-249,S
299583,Francisella orientalis,S
2867015,Leisingera sp. M658,S
988779,Candidatus Megaera polyxenophila,S
847,Oxalobacter formigenes,S
2675877,Hymenobacter sp. BRD67,S
3047463,Sporosarcina sp. UB5,S
2483110,Clostridium sp. JN-1,S
2124,Metamycoplasma salivarium,S
2144,Spiroplasma mirum,S
1702097,Saccharolobus caldissimus,S
3047366,Alphabaculovirus anpernyi,S
3439547,Psychromonas sp. PT13,S
47878,Pseudomonas azotoformans,S
537596,Aminobacter sp. BA135,S
1921001,Candidatus Bealeia paramacronuclearis,S
488729,Burkholderia metallica,S
2919506,Candidatus Ferrigenium straubiae,S
2496865,Maribacter sp. MJ134,S
2592049,Pontibacter kalidii,S
2608982,Gimesia benthica,S
2946555,Akkermansia biwaensis,S
2924031,Salipaludibacillus sp. LMS25,S
38875,Heyndrickxia oleronia,S
2749962,Pseudolactococcus paracarnosus,S
1514105,Erysipelothrix larvae,S
45363,Metamycoplasma alkalescens,S
2105,Mycoplasma leachii,S
61858,Natronorubrum bangense,S
3120516,Haladaptatus sp. DJG-WS-42,S
2734111,Kanaloavirus scam9,S
2603817,Alteromonas sp. 4B03,S
2864212,Shewanella acanthi,S
3402862,Pseudomonas sp. NFX224,S
478,Moraxella nonliquefaciens,S
417574,Neptunomonas japonica,S
1241982,Chryseobacterium nakagawai,S
1917219,Fluviicola sp.,S
1333845,Paenibacillus sophorae,S
2716227,Gephyromycinifex aptenodytis,S
3066278,Spiroplasma endosymbiont of Cantharis nigra,S
3033390,Haloarcula ordinaria,S
2512240,Sulfolobus sp. S-194,S
2775245,Shewanella sp. ENK2,S
1874361,Idiomarina sp.,S
114054,uncultured Vibrio sp.,S
1674922,Labrenzia sp. CP4,S
2576932,Polynucleobacter sp. MG-6-Vaara-E2,S
221126,Algibacter lectus,S
2350,Haliscomenobacter hydrossis,S
1842532,Syntrophotalea acetylenivorans,S
2932256,Gracilibacillus caseinilyticus,S
2921709,Paenibacillus sp. FSL W8-0186,S
1599,Latilactobacillus sakei,S
2173853,Streptococcus chenjunshii,S
2975674,Streptomyces sp. NBC_00191,S
68200,Streptomyces flavofungini,S
2972479,Arthrobacter sp. CJ23,S
468914,Deinococcus altitudinis,S
2597702,Serratia rhizosphaerae,S
2711221,Vibrio ziniensis,S
2755562,Legionella sp. PC997,S
3230996,Candidatus Pseudothioglobus sp. Uisw_041,S
2587861,Labrenzia sp. THAF82,S
3442641,Formosa sp. A9,S
2691580,Prevotella sp. Rep29,S
591154,Candidatus Methylacidiphilum fumarolicum,S
119484,Syntrophobacter fumaroxidans,S
2487276,Bacillus cabrialesii,S
3117746,Metabacillus sediminis,S
303541,Lactobacillus apis,S
2925830,Nicoliella spurrieriana,S
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),S
3416276,Desulforudis sp. Tu-874,S
2305220,Streptomyces sp. W1SF4,S
36813,Mycolicibacterium pulveris,S
3239958,Micromonospora sp. CA-244673,S
324078,Mesoplasma coleopterae,S
119394,Pseudothermotoga thermarum,S
33865,Methanoplanus endosymbiosus,S
3242727,Methanobrevibacter sp. DSM 116169,S
2750929,Bartonella apihabitans,S
3141544,Paraburkholderia sp. PREW-6R,S
1743162,Polynucleobacter antarcticus,S
35814,Bordetella holmesii,S
2652177,Pelistega ratti,S
411153,Christiangramia forsetii,S
2968490,Paenimyroides aestuarii,S
2906456,Dyadobacter chenwenxiniae,S
2592345,Olivibacter sp. LS-1,S
3144874,Niabella insulamsoli,S
1307761,Salinispira pacifica,S
870903,Terriglobus saanensis,S
189425,Paenibacillus graminis,S
69967,Macrococcus equipercicus,S
2742683,Natranaerofaba carboxydovora,S
3231173,Streptomyces sp. C1-1,S
2964609,Arthrobacter jinronghuae,S
1933880,Glutamicibacter halophytocola,S
2975998,Nocardia sp. NBC_01730,S
2983222,Bifidobacterium sp. ESL0732,S
2109,Mycoplasmopsis synoviae,S
2938695,Halorussus limi,S
582419,Thermococcus paralvinellae,S
110163,Thermococcus aggregans,S
2675789,Enterobacteriaceae endosymbiont of Donacia vulgaris,S
1891186,Vibrio aphrogenes,S
3112003,Psychrobacter sp. HD31,S
2675054,Thiosulfatimonas sediminis,S
3055847,Tabrizicola sp. M-4,S
3420950,Azonexus sp. IMCC34842,S
1336804,Polaribacter sp. Hel1_33_78,S
1914963,Roseivirga seohaensis,S
3094835,Sulfurospirillum sp. 1612,S
2980027,Fervidibacillus halotolerans,S
3435409,Paenibacillus sp. SN-8-1,S
3422304,Fructilactobacillus sp. Tb1,S
1310,Streptococcus sobrinus,S
1859475,Floricoccus penangensis,S
3136601,Owariibacterium komagatae,S
617123,Lachnoanaerobaculum umeaense,S
3238633,Streptomyces sp. R44,S
2903856,Streptomyces sp. NBC_01410,S
1266771,Streptomyces graminifolii,S
2772253,Chryseoglobus sp. 28M-23,S
712361,Leptotrichia sp. oral taxon 218,S
428712,Jonquetella anthropi,S
2355,unidentified bacterial endosymbiont,S
5741,Giardia duodenalis,S
54261,Ferroglobus placidus,S
2733897,Cheungvirus NATL1A7,S
634121,Arsenophonus symbiont of Ornithomya chloropus,S
58049,Colwellia sp. MT41,S
2822844,Ferrimonas sp. SCSIO 43195,S
2730425,Pseudomonas neuropathica,S
28169,Vibrio pelagius,S
2919921,Acinetobacter sp. A7.4,S
362457,Acinetobacter sp. A2,S
1776742,Acinetobacter vivianii,S
2717697,Cobetia sp. UIB-001,S
2817969,Gilliamella sp. B3022,S
3421107,Tabrizicola sp. BL-A-41-H6,S
3068341,Rhodoferax mekongensis,S
2661583,Candidatus Profftella armatura (Diaphorina cf. continua),S
3070659,Aestuariibaculum sp. YM273,S
2862509,Paracrocinitomix mangrovi,S
2319843,Hymenobacter oligotrophus,S
879969,Macellibacteroides fermentans,S
2954236,Hydrogenimonas leucolamina,S
71667,Waddlia chondrophila,S
1964448,Candidatus Borreliella tachyglossi,S
2818390,Sporosarcina sp. Te-1,S
2769485,Parvimonas parva,S
477697,Streptomyces sp. T12,S
3043734,Streptomyces sp. BPTC-684,S
367477,Microbacterium sp. XT11,S
117567,Mycolicibacterium frederiksbergense,S
2974039,Phormidium yuhuli,S
186171,Mulberry dwarf phytoplasma,S
133453,Caldilinea aerophila,S
673862,Candidatus Babela massiliensis,S
2265,Thermococcus litoralis,S
1922560,Beihai picorna-like virus 18,S
2529381,Enterobacter wuhouensis,S
82989,Buttiauxella ferragutiae,S
470932,Pantoea deleyi,S
589873,Alteromonas australica,S
3048622,Pseudomonas sp. DC1.2,S
53417,Lonepinella koalarum,S
2692330,Falsirhodobacter algicola,S
91604,Candidatus Odyssella acanthamoebae,S
1920034,Polaribacter tangerinus,S
1585976,Bergeyella cardium,S
2715232,Blattabacterium sp. DPU,S
2615203,Hymenobacter baengnokdamensis,S
94254,Dyadobacter fermentans,S
1173583,Mucilaginibacter sabulilitoris,S
1032072,Malaciobacter molluscorum,S
184064,Thermodesulfobium narugense,S
2921677,Paenibacillus sp. FSL R7-0216,S
3393449,Sporosarcina sp. A2,S
1295642,Parageobacillus genomosp. 1,S
1847728,Companilactobacillus allii,S
1348,Streptococcus parauberis,S
2714358,Pusillibacter faecalis,S
3114296,Emergencia sp. JLR.KK010,S
1592323,Streptomyces sp. BR1,S
2975859,Streptomyces sp. NBC_00887,S
2903723,Streptomyces sp. NBC_01022,S
285450,Streptomyces roseochromogenus,S
3385969,Mycobacterium sp. SMC-11,S
2975982,Micromonospora sp. NBC_01638,S
28026,Bifidobacterium pseudocatenulatum,S
3104321,Nostoc sp. CALU 1950,S
65123,Mycoplasma wenyonii,S
3125784,Methanolobus sp. WCC4,S
868131,Methanobacterium paludis,S
971279,Palaeococcus pacificus,S
1291540,Methanomethylophilus alvi,S
1920759,Gamaleyavirus IME11,S
1235990,Candidatus Pantoea carbekii,S
3416058,Pseudomonas sp. NUPR-001,S
413402,Vibrio inusitatus,S
29495,Vibrio navarrensis,S
246167,Vibrio crassostreae,S
3413133,Pasteurella sp. PK-2025,S
650,Aeromonas jandaei,S
1660078,Campylobacter sp. RM5004,S
28184,Leptospira weilii,S
221027,Treponema putidum,S
1889013,Terriglobus sp.,S
3118332,Thermodesulfovibrio obliviosus,S
2924033,Evansella sp. LMS18,S
1870819,Paenibacillus sp. BIHB 4019,S
324057,Paenibacillus sp. JDR-2,S
1294,Staphylococcus muscae,S
2508708,Lactobacillus mulieris,S
1261635,Roseburia sp. 831b,S
3240934,Streptomyces sp. QH1-20,S
3421658,Streptomyces sp. P1-3,S
3372855,Streptomyces sp. BBFR25,S
674079,Marisediminicola antarctica,S
2486855,Arthrobacter sulfonylureivorans,S
639313,Hoyosella subflava,S
2589797,Georgenia yuyongxinii,S
3082949,Altericista sp. CCNU0014,S
114883,Mycoplasmopsis equigenitalium,S
1008305,Fervidobacterium thailandense,S
2572921,Haloprofundus sp. MHR1,S
2937524,Halorussus gelatinilyticus,S
41675,Stygiolobus azoricus,S
2734106,Eurybiavirus MED4213,S
3050299,Lymphocryptovirus humangamma4,S
1619313,Duffyella gerundensis,S
271098,Shewanella halifaxensis,S
2950074,Acinetobacter sp. C32I,S
2778911,Rodentibacter haemolyticus,S
3133976,Methylotuvimicrobium sp. KM2,S
233100,Ectothiorhodosinus mongolicus,S
142058,Anaplasma ovis,S
2796366,Comamonas fluminis,S
994696,Candidatus Kinetoplastidibacterium stringomonadis,S
3394146,Flavobacterium sp. W1B,S
2878534,Kaistella polysaccharea,S
2596915,Hymenobacter sp. NBH84,S
3088362,Dyadobacter sp. 676,S
3374599,Halosquirtibacter xylanolyticus,S
2035858,uncultured Pseudodesulfovibrio sp.,S
500,Thermomicrobium roseum,S
2682541,Bacillus sp. N1-1,S
2169540,Lysinibacillus sp. 2017,S
2796143,Alicyclobacillus sp. ALC3,S
2714355,Vescimonas coprocola,S
3029272,Amygdalobacter indicium,S
2734,Symbiobacterium thermophilum,S
1531,Enterocloster clostridioformis,S
1512,[Clostridium] symbiosum,S
3074430,Streptomyces sp. BB1-1-1,S
679663,Corynebacterium canis,S
1603258,Williamsia herbipolensis,S
502558,Eggerthella sp. YY7918,S
2906798,Leptodesmis sichuanensis,S
1583098,Fusobacterium hwasookii,S
1197717,Cloacibacillus porcorum,S
1452353,Methanosphaera sp. ISO3-F5,S
2282148,Candidatus Micrarchaeum sp.,S
3050357,Macavirus suidgamma3,S
2170224,Tibrovirus beatrice,S
3052802,Uukuvirus kaisodiense,S
2994492,Candidatus Fukatsuia anoeciicola,S
2684212,Pseudomonas izuensis,S
3136737,Pseudomonas purpurea,S
51161,Actinobacillus delphinicola,S
157339,Actinobacillus arthritidis,S
2518989,Aequoribacter fuscus,S
1076626,Candidatus Steffania adelgidicola,S
3239807,Bartonella sp. DGB1,S
1579316,Falsihalocynthiibacter arcticus,S
3415141,Yoonia sp. TsM2_T14_4,S
933080,Oxalobacter vibrioformis,S
267212,Neisseria bacilliformis,S
2856519,Flavobacterium litorale,S
3463854,Jiulongibacter sp. NS-SX5,S
575378,Sediminibacterium sp. TEGAF015,S
824,Campylobacter gracilis,S
202,Campylobacter mucosalis,S
241368,Desulfovibrio ferrophilus,S
1653476,Caldimicrobium thiodismutans,S
3073816,Bacillus sp. NEB1478,S
2954691,Paenibacillus sp. FSL R10-2734,S
2983210,Lactobacillus sp. ESL0680,S
2100821,Lacticaseibacillus chiayiensis,S
3023090,Caloramator sp. mosi_1,S
110933,Leifsonia poae,S
120959,Mycobacterium kubicae,S
1118379,Mycolicibacter minnesotensis,S
35755,Corynebacterium kutscheri,S
2983229,Bifidobacterium sp. ESL0769,S
2155,Phytoplasma sp.,S
3028296,Methanolapillus millepedarum,S
3240853,Methanobacterium sp. ACI-7,S
2187,Methanococcus vannielii,S
121277,Pyrobaculum arsenaticum,S
2280,Staphylothermus marinus,S
2955233,Afonbuvirus faecalis,S
3426221,Alphaorpheovirus massiliense,S
3431515,Oryzopoxvirus cotia,S
1978542,Ledantevirus elgon,S
2975631,Streptomyces sp. NBC_00053,S
2751176,Vibrio sp. B1ASS3,S
3391579,Vibrio sp. K4,S
3009078,Endozoicomonas sp. GU-1,S
234831,Pseudoalteromonas sp. SM9913,S
570156,Pseudoalteromonas lipolytica,S
1926,Streptomyces reticuli,S
3457549,Rhodopseudomonas sp. RCAM05734,S
1639133,Citrobacter portucalensis,S
2590015,Shewanella sp. SNU WT4,S
2855434,Pseudomonas sp. AO-1,S
3243389,Microbulbifer sp. ZKSA004,S
2916633,Pseudoalteromonas sp. KAN5,S
82367,Paracoccus pantotrophus,S
2879427,Streptomyces sp. WA6-1-16,S
3240775,Tardiphaga sp. 285_C5_N1_2,S
2576903,Nostoc sp. C057,S
315405,Streptococcus gallolyticus,S
2811425,Variovorax sp. PDNC026,S
766224,Vibrio jasicida,S
2814292,Shewanella cyperi,S
2026186,Bacillus paranthracis,S
190895,Vibrio rotiferianus,S
2490635,Pseudoalteromonas sp. Xi13,S
875328,Mycolicibacter sinensis,S
77608,Pseudoalteromonas distincta,S
47850,Micromonospora aurantiaca (nom. illeg.),S
1773,Mycobacterium tuberculosis,S
2831893,Serratia sp. JSRIV001,S
558541,Shewanella chilikensis,S
2048897,Rhizobium sp. NXC24,S
3041264,Paenarthrobacter sp. OM7,S
1297742,Pseudomyxococcus hansupus,S
2921465,Lysinibacillus sp. FSL K6-1151,S
67258,Streptomyces cavourensis,S
103816,Rhodococcus pyridinivorans,S
2819098,Vibrio sp. SCSIO 43153,S
2814293,Shewanella sedimentimangrovi,S
2003316,Pseudoalteromonas sp. GCY,S
2045200,Pseudomonas rhizophila,S
2956824,Mesorhizobium sp. C120A,S
3351346,Bradyrhizobium sp. YCK136,S
2744522,Mesorhizobium sp. L-8-3,S
3390729,Brevibacterium sp. K72,S
1402,Bacillus licheniformis,S
2605424,Pseudomonas sp. J380,S
1028752,Shewanella aestuarii,S
3070658,Nitrosomonas sp. sh817,S
2987533,Streptomyces sp. BPPL-273,S
2751177,Vibrio sp. B1FIG11,S
2589987,Shewanella sp. Scap07,S
472,Acinetobacter sp.,S
1609531,Chryseobacterium rhizoplanae,S
215743,Roseovarius mucosus,S
2956834,Mesorhizobium sp. C416B,S
3342676,Shewanella sp. H8,S
43769,Corynebacterium propinquum,S
2598861,Shouchella miscanthi,S
3349876,Nostoc sp. C110,S
930166,Pseudomonas brassicacearum,S
282217,Variovorax sp. SRS16,S
2975656,Streptomyces sp. NBC_00114,S
3238800,Dietzia sp. MNB45,S
2115968,Lysinibacillus capsici,S
1509,Clostridium sporogenes,S
60478,Shewanella amazonensis,S
2825845,Chryseobacterium sp. PCH239,S
1874630,Clavibacter capsici,S
1636603,Acinetobacter sp. ACNIH1,S
3051614,Cytobacillus pseudoceanisediminis,S
2883236,Wolbachia endosymbiont of Psylliodes chrysocephala,S
3114359,Salinimicrobium sp. 3283s,S
75985,Mannheimia haemolytica,S
768528,Shewanella indica,S
2681547,Microbulbifer sp. SH-1,S
2604047,Paraburkholderia dioscoreae,S
1678309,Planktothrix tepida,S
33169,Eremothecium gossypii,S
84096,Gordonia alkanivorans,S
208439,Amycolatopsis japonica,S
2975949,Streptosporangium sp. NBC_01755,S
3421955,Neorhizobium sp. DAR64860/K0K1,S
2666139,Aminobacter sp. MDW-2,S
693153,Vibrio atlanticus,S
2979331,Bartonella sp. HY406,S
3240368,Bradyrhizobium sp. 521_C7_N1_3,S
2744521,Mesorhizobium sp. L-2-11,S
42443,Roseobacter litoralis,S
2785123,Vibrio sp. ED002,S
712036,Shewanella dokdonensis,S
3133315,Sorangium sp. So ce513,S
3418415,Pseudarthrobacter sp. H2,S
3436242,Shewanella sp. HL-SH8,S
256839,Shewanella decolorationis,S
2951137,Pseudoalteromonas sp. KG3,S
2931400,Sphingobacterium sp. PCS056,S
3133334,Sorangium sp. So ce1182,S
2871694,Natrinema sp. SYSU A 869,S
2725288,Pseudodesulfovibrio sp. zrk46,S
69362,Microbacterium schleiferi,S
246786,Metabacillus indicus,S
430914,Halorhabdus tiamatea,S
254719,Marinobacter alkaliphilus,S
3133303,Sorangium sp. So ce362,S
216937,Spiroplasma floricola,S
359303,Shewanella loihica,S
463024,Bordetella genomosp. 6,S
56146,Borreliella tanukii,S
2700081,Virgibacillus sp. MSP4-1,S
2169400,Paragemmobacter aquarius,S
614,Serratia liquefaciens,S
3080012,Bradyrhizobium sp. BWC-3-1,S
2027911,Cupriavidus sp. P-10,S
715472,Amycolatopsis nalaikhensis,S
1982255,Pahexavirus keiki,S
820,Bacteroides uniformis,S
387092,Nitratiruptor sp. SB155-2,S
2072412,Stenotrophomonas sp. ZAC14A_NAIMI4_1,S
33996,Gluconacetobacter diazotrophicus,S
82977,Buttiauxella agrestis,S
1188228,Gloeomargarita lithophora,S
861,Fusobacterium ulcerans,S
2744520,Mesorhizobium sp. 131-3-5,S
1534743,Vibrio hyugaensis,S
67827,Citrobacter werkmanii,S
2768165,Pantoea sp. MT58,S
3042028,Pseudomonas sp. PMCC200344,S
3241602,Cupriavidus sp. H18C2,S
3144104,Microbispora maris,S
2815360,Rhizobium sp. X9,S
62140,Acidiphilium multivorum,S
2795687,Thiohalobacter sp. COW1,S
1896175,Polaribacter sp. KT 15,S
5661,Leishmania donovani,S
865757,Photobacterium atrarenae,S
60480,Shewanella sp. MR-4,S
1938606,Janthinobacterium sp. LM6,S
3002900,Flavobacterium praedii,S
1912871,Malaciobacter canalis,S
2590020,Sulfurimonas sediminis,S
3396405,Caproicibacterium sp. XB1,S
265960,Komagataeibacter nataicola,S
577,Raoultella terrigena,S
2014,Nocardiopsis dassonvillei,S
107400,Methylobacterium fujisawaense,S
1872567,Ancylobacter sp.,S
755175,Shewanella seohaensis,S
1239415,Dokdonia sp. PRO95,S
2903597,Nocardia sp. NBC_01499,S
3069708,Brachybacterium sp. GU-2,S
3030011,Paracoccus sp. S3-43,S
38308,Gluconobacter frateurii,S
1918945,Vibrio spartinae,S
28141,Cronobacter sakazakii,S
3235110,Pseudomonas sp. B21128,S
3377113,Aeromonas mytilicola,S
3415750,Rubrivivax sp. RP6-9,S
269259,Nitratiruptor tergarcus,S
577489,Euhalothece natronophila,S
2161673,Roseicyclus marinus,S
3387397,Rhodovulum sp. HP10,S
3400846,Pseudocolwellia sp. HL-MZ19,S
2743470,Comamonas antarctica,S
2729997,Gilvibacter sp.,S
3039157,Rhizobium sp. CB3171,S
3381355,Pseudomonas sp. KnCO4,S
1529069,Polaribacter sp. BM10,S
3450747,Neobacillus sp. C211,S
2597515,Bradyrhizobium sp. SEMIA,S
686597,Martelella sp. AD-3,S
2864206,Shewanella psychrotolerans,S
3025671,Mucilaginibacter sp. KACC 22773,S
1942,Streptomyces goshikiensis,S
2975324,Streptococcus sp. FSL R7-0248,S
320778,Photobacterium ganghwense,S
1263550,Edwardsiella piscicida,S
47421,Hydrogenophaga pseudoflava,S
1108595,Chromobacterium vaccinii,S
3322121,Dechloromonas sp. ARDL1,S
3133330,Sorangium sp. So ce1097,S
2823518,Brevibacterium sp. W7.2,S
2903558,Amycolatopsis sp. NBC_00438,S
925818,Methylobacterium sp. AMS5,S
2587850,Roseovarius sp. THAF27,S
195105,Haematobacter massiliensis,S
2864208,Shewanella mesophila,S
413497,Cronobacter dublinensis,S
3065952,Variovorax sp. V15,S
53362,Dactylosporangium vinaceum,S
2785911,Thalassospira sp. B30-1,S
43661,Shewanella benthica,S
3050637,Shewanella goraebulensis,S
3036714,Pseudoalteromonas sp. MM1,S
3461144,Alishewanella sp. HL-SH06,S
2739063,Thiomicrorhabdus xiamenensis,S
488732,Burkholderia diffusa,S
2724528,Crateriforma spongiae,S
43990,Corynebacterium segmentosum,S
3138179,Paenarthrobacter sp. S56,S
2792977,Gardnerella piotii,S
1805478,Olsenella timonensis,S
2908650,Shewanella sp. OMA3-2,S
2614442,Pseudomonas sp. LPB0260,S
931101,Cardinium endosymbiont of Oedothorax gibbosus,S
3041512,Microbacterium meiriae (nom. nud.),S
580459,Bacillus sp. 3a,S
2954748,Oceanobacillus sp. FSL K6-2867,S
2976810,Aerococcus mictus,S
2770772,Clostridioides sp. ES-S-0107-01,S
552467,Cryptococcus bacillisporus,S
413503,Cronobacter malonaticus,S
2079596,Acinetobacter sp. SWBY1,S
1028416,Psychrobacter sp. DAB_AL43B,S
3237372,Burkholderia sp. 22PA0099,S
285574,Streptomyces erythrochromogenes,S
3420668,Lysinibacillus sp. LZ02,S
3231488,Ornithinibacillus sp. 4-3,S
3108483,Mycoplasma sp. 888,S
2803864,Shewanella sp. KX20019,S
2864211,Shewanella mangrovisoli,S
1759089,Thalassotalea sediminis,S
82996,Serratia plymuthica,S
656,Aeromonas allosaccharophila,S
3447380,Solidesulfovibrio sp. DCME,S
2903562,Amycolatopsis sp. NBC_01480,S
1650,Kurthia zopfii,S
33987,Exiguobacterium aurantiacum,S
3066290,Spiroplasma endosymbiont of Dioctria linearis,S
2870563,Methanobrevibacter sp. TLL-48-HuF1,S
2287,Saccharolobus solfataricus,S
2854036,Nitratireductor rhodophyticola,S
2009329,Sagittula sp. P11,S
2864202,Shewanella sp. FJAT-52076,S
472183,Shewanella basaltis,S
2864209,Shewanella alkalitolerans,S
2898793,Frateuria edaphi,S
3404065,Pseudoduganella sp. S-14,S
376149,Streptomyces sp. NL15-2K,S
67296,Streptomyces finlayi,S
72000,Kocuria rhizophila,S
41997,Enterococcus saccharolyticus,S
3134896,Nostoc sp. UHCC 0302,S
2493674,Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1,S
1736675,Devosia sp. A16,S
3230994,Candidatus Pelagibacter sp. Uisw_113,S
748247,Azoarcus sp. KH32C,S
3448171,Streptomyces sp. BBFR102,S
2975968,Kribbella sp. NBC_00482,S
38305,Corynebacterium vitaeruminis,S
28446,Anaerotignum propionicum,S
3053613,Maribacter sp. BPC-D8,S
1930274,Roseimaritima multifibrata,S
2954647,Bacillus sp. FSL W8-1143,S
1632,Limosilactobacillus oris,S
980427,Deinococcus wulumuqiensis,S
2785056,Rhizobium sp. 007,S
2890317,Yersinia alsatica,S
2866807,Pseudomonas sp. MM213,S
3027225,Stenotrophomonas sp. BIO128-Bstrain,S
421628,Ectothiorhodospira haloalkaliphila,S
12917,Acidovorax facilis,S
3036128,Diaphorobacter limosus,S
2738142,Massilia sp. erpn,S
655307,Neisseria sp. KEM232,S
1307763,Kiritimatiella glycovorans,S
3231716,Streptomyces solicamelliae,S
2749046,Gardnerella sp. DNF00354,S
1497974,Georgenia sp. SUBG003,S
421767,Peribacillus butanolivorans,S
129338,Geobacillus subterraneus,S
1538,Clostridium ljungdahlii,S
29360,Cellulosilyticum lentocellum,S
1173025,Geitlerinema sp. PCC 7407,S
2141,Spiroplasma ixodetis,S
2493677,Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,S
1182263,Rickettsia sp. MEAM1 (Bemisia tabaci),S
1891207,Thaumasiovibrio subtropicus,S
2864204,Shewanella halotolerans,S
351679,Xenorhabdus hominickii,S
652,Aeromonas schubertii,S
153491,Alysiella crassa,S
929,Thermithiobacillus tepidarius,S
3229863,Limibacterium fermenti,S
2678688,Pseudodesulfovibrio cashew,S
2592655,Acetobacter vaccinii,S
1055104,Cobetia amphilecti,S
1760988,Methylomagnum ishizawai,S
2027405,Azoarcus sp. DD4,S
1854498,Chryseobacterium nepalense,S
1642646,Petrimonas mucosa,S
3081749,Congregicoccus parvus,S
3234200,Microbacterium sp. HA-8,S
2219224,Nonomuraea phyllanthi,S
3035514,Bacillus sp. HSf4,S
33935,Lysinibacillus macroides,S
360911,Exiguobacterium sp. AT1b,S
1273132,Liberibacter crescens,S
889300,Nitratireductor aquimarinus,S
444444,Chelatococcus daeguensis,S
2500532,Paracoccus sp. Arc7-R13,S
94624,Bordetella petrii,S
1210884,Gemmata massiliana,S
162,Treponema phagedenis,S
2903579,Kribbella sp. NBC_01484,S
2932773,Amycolatopsis sp. WQ 127309,S
1452732,Paenibacillus kyungheensis,S
1981173,Rhizobium sp. NXC14,S
2483033,Parasedimentitalea marina,S
1267768,Brevirhabdus pacifica,S
2161677,Kordiimonas pumila,S
28173,Vibrio nigripulchritudo,S
2912855,Photobacterium sp. CCB-ST2H9,S
2724191,Ferrimonas lipolytica,S
2576923,Polynucleobacter sp. AP-Titi-500A-B4,S
2590869,Janthinobacterium tructae,S
3003260,Flavobacterium gelatinilyticum,S
